"employee_number","joblevel","jobstatus","datehire","paymode","history","client_code","department_code","basic_rate","date_jobstatus","time_updated","position_id","position_level"
"employee3251","CONTRACTUAL","1","2019-01-01","2",True,"SLPI-SA","MANILA GEM","27335.83","2019-01-01","2019-01-11 09:42:37",116,4
"employee679","REGULAR","2","2011-09-29","2",False,"MNL-CSD","INTERNATIONAL","20606.4","2018-01-01","2019-01-12 11:18:29",92,4
"employee1459","REGULAR","2","2012-07-10","2",False,"MNL-CBS","MNL-CBS","13685.12","2018-01-01","2019-01-12 11:18:56",100,4
"employee1489","PROBATIONARY","2","2017-02-21","2",True,"MNL-SC","MSC","15000","2017-06-09","2017-06-14 17:42:05",130,4
"employee1489","PROBATIONARY","2","2017-02-21","2",False,"MNL-SC","MSC","15000","2018-01-01","2019-01-12 11:19:23",130,4
"employee94","REGULAR","2","2012-06-20","2",False,"MNL-PSD","MNL-PSD","15700","2018-01-01","2019-01-12 11:19:57",101,4
"employee129","REGULAR","2","2011-10-16","2",False,"MNL-PSD","MNL-PSD","15940","2018-01-01","2019-01-12 11:20:23",101,4
"employee899","REGULAR","2","2014-02-19","2",False,"MNL-SC","MSC","16500","2018-01-01","2019-01-12 11:20:50",132,4
"employee708","REGULAR","2","2016-04-25","2",False,"MNL-GEM","MNL-GEM","12546.07","2018-01-01","2019-01-12 11:21:18",48,4
"employee164","REGULAR","2","2015-12-01","2",True,"MNL-PSD","MNL-PSD","14061.51","2017-07-16","2019-01-12 11:21:41",100,4
"employee164","REGULAR","2","2015-12-01","2",False,"MNL-PSD","MNL-PSD","14061.51","2018-01-01","2019-01-12 11:21:48",100,4
"employee150","REGULAR","2","2011-11-08","2",False,"MNL-PSD","MNL-PSD","15700","2018-01-01","2019-01-12 11:22:16",101,4
"employee675","REGULAR","2","2013-12-16","2",False,"MNL-CSD","EQUIPMENT","13885.97","2018-01-01","2019-01-12 11:22:43",89,4
"employee1635","PROBATIONARY","2","2017-07-06","2",True,"MNL-RMP","MNL-RMP-TWNG","12977.54","2018-01-01","2019-01-12 11:23:15",123,4
"employee1635","PROBATIONARY","2","2017-07-06","2",False,"MNL-RMP","MNL-RMP-TWNG","12977.54","2018-01-01","2019-01-12 11:24:11",123,4
"employee114","PROBATIONARY","2","2016-08-01","2",False,"MNL-PSD","MNL-PSD","12546.07","2018-01-01","2019-01-12 11:24:40",100,4
"employee1524","PROBATIONARY","2","2017-04-26","2",True,"MNL-CSD","MNL-CSD","12546.07","2017-09-30","2017-09-30 12:25:37",94,4
"employee1524","PROBATIONARY","2","2017-04-26","2",False,"MNL-CSD","MNL-CSD","12546.07","2018-01-01","2019-01-12 11:25:05",94,4
"employee637","REGULAR","2","2016-02-18","2",False,"MNL-CSD","DOMESTIC","14061.51","2018-01-01","2019-01-12 11:26:24",94,4
"employee1562","PROBATIONARY","2","2017-05-05","2",False,"MNL-CSD","MNL-CSD","12977.54","2018-01-01","2019-01-12 11:26:50",89,4
"employee461","REGULAR","2","2017-01-16","2",False,"MNL-CSD","MNL-CSD","12546.07","2018-01-01","2019-01-12 11:27:11",94,4
"employee527","REGULAR","2","2016-10-13","2",False,"MNL-SC","MSC","15000","2018-01-01","2019-01-12 11:27:37",132,4
"employee1971","REGULAR","22","2011-10-01","2",False,"MNL-GEM","MNL-GEM","26136","2018-01-01","2019-01-12 11:28:01",116,4
"employee41","REGULAR","2","2011-12-13","2",False,"MNL-CSD","INTERNATIONAL","15890.48","2018-01-01","2019-01-12 11:28:28",94,4
"employee2005","PROBATIONARY","2","2017-10-10","2",False,"MNL-CSD","EQUIPMENT","13525.29","2018-01-01","2019-01-12 11:29:18",89,4
"employee819","REGULAR","2","2015-10-08","2",False,"MNL-RMP","MNL-RMP","14823.04","2018-01-01","2019-01-12 11:29:41",123,4
"employee781","REGULAR","2","2016-06-08","2",False,"MNL-RMP","MNL-RMP","13525.29","2018-01-01","2019-01-12 11:30:03",123,4
"employee1681","PROBATIONARY","2","2017-09-16","2",False,"MNL-PSD","MNL-PSD","13093.82","2018-01-01","2019-01-12 11:30:34",100,4
"employee1530","REGULAR","2","2017-04-26","2",False,"MNL-CSD","MNL-CSD","13093.82","2018-01-01","2019-01-12 11:30:59",94,4
"employee12","REGULAR","2","2011-12-28","2",False,"MNL-CSD","EQUIPMENT","15578.79","2018-01-01","2019-01-12 11:31:23",89,4
"employee167","REGULAR","2","2012-07-10","2",False,"MNL-PSD","MNL-PSD","16487.75","2018-01-01","2019-01-12 11:31:46",101,4
"employee410","REGULAR","6","2011-10-01","2",False,"MNL-SC","MANILA STATION","25500.15","2018-01-01","2019-01-12 11:32:10",130,4
"employee770","REGULAR","6","2011-10-01","2",False,"MNL-GEM","MORNING SHIFT","34463.83","2019-01-02","2019-01-12 11:40:28",199,10
"employee2738","PROBATIONARY","2","2018-10-01","2",True,"MNL-PSD","MNL-PSD","14006.73","2019-01-03","2019-01-07 17:44:08",100,4
"employee2738","PROBATIONARY","2","2018-10-01","2",False,"MNL-PSD","MNL-PSD","14006.73","2019-01-03","2019-01-12 11:40:52",100,4
"employee433","REGULAR","2","2017-01-16","2",False,"MNL-PSD","MNL-PSD","14006.73","2019-01-04","2019-01-12 11:41:27",100,4
"employee185","REGULAR","2","2012-08-17","2",False,"MNL-PSD","MNL-PSD","17139.83","2019-01-04","2019-01-12 11:41:58",101,4
"employee2455","REGULAR","5","2017-10-10","2",False,"MNL-CSD","EQUIPMENT","14177.37","2019-01-04","2019-01-12 11:42:20",89,4
"employee2872","PROBATIONARY","7","2018-11-01","2",False,"MNL-CSD","MNL-CSD","14006.73","2019-01-04","2019-01-12 11:42:47",94,4
"employee2500","PROBATIONARY","7","2018-09-01","2",False,"MNL-CSD","MNL-CSD","14006.73","2019-01-10","2019-01-12 11:43:14",94,4
"employee2510","PROBATIONARY","7","2018-09-01","2",False,"MNL-CSD","MNL-CSD","14006.73","2019-01-10","2019-01-12 11:43:36",94,4
"employee2384","PROBATIONARY","7","2018-07-18","2",False,"MNL-CSD","MNL-CRG","14006.73","2019-01-10","2019-01-12 11:43:51",94,4
"employee2610","PROBATIONARY","7","2018-09-06","2",False,"MNL-CSD","MNL-CSD","14006.73","2019-01-10","2019-01-12 11:44:09",94,4
"employee2828","PROBATIONARY","7","2018-10-16","2",False,"MNL-RMP","MNL-RMP","14177.37","2019-01-07","2019-01-12 11:44:32",123,4
"employee2724","PROBATIONARY","2","2018-10-01","2",True,"MNL-PSD","MNL-PSD","14006.73","2019-01-09","2019-01-10 19:07:18",100,4
"employee2724","PROBATIONARY","2","2018-10-01","2",False,"MNL-PSD","MNL-PSD","14006.73","2019-01-09","2019-01-12 11:45:07",100,4
"employee2353","REGULAR","1","2018-07-16","2",False,"MNL-RMP","MNL-RMP-PLS","14177.37","2018-07-16","2019-01-12 12:40:45",123,4
"employee2336","REGULAR","1","2018-07-16","2",False,"MNL-RMP","MNL-RMP-GEO1","14177.37","2018-07-16","2019-01-12 12:42:16",123,4
"employee2357","REGULAR","1","2018-07-16","2",False,"MNL-RMP","MNL-RMP-PLS","14177.37","2018-07-16","2019-01-12 12:43:08",123,4
"employee3260","REGULAR","1","2018-07-16","2",False,"MNL-RMP","MNL-RMP-GEO1","14177.37","2018-07-16","2019-01-12 12:43:22",123,4
"employee2339","REGULAR","1","2018-07-16","2",False,"MNL-RMP","MNL-RMP","14177.37","2018-07-16","2019-01-12 12:44:13",123,4
"employee3261","REGULAR","1","2018-07-16","2",False,"MNL-RMP","MNL-RMP-PLS","14177.37","2018-07-16","2019-01-12 12:44:31",123,4
"employee2328","REGULAR","1","2018-07-16","2",False,"MNL-RMP","MNL-RMP-PLS","14177.37","2018-07-16","2019-01-12 12:45:39",123,4
"employee2373","REGULAR","1","2018-07-16","2",False,"MNL-RMP","MNL-RMP-PLS","14177.37","2018-07-16","2019-01-12 12:46:32",123,4
"employee2327","REGULAR","1","2018-07-16","2",False,"MNL-RMP","MNL-RMP-PLS","14177.37","2018-07-16","2019-01-12 12:47:22",123,4
"employee2337","REGULAR","1","2018-07-16","2",False,"MNL-RMP","MNL-RMP","14177.37","2018-07-16","2019-01-12 12:47:55",123,4
"employee1144","REGULAR","2","2013-03-01","2",False,"SKPI-CF","CFS - 1ST SHIFT","16222.53","2019-01-19","2019-01-13 09:01:24",13,13
"employee2491","PROBATIONARY","5","2018-08-16","2",False,"SKPI-CF","CFS - 3RD SHIFT","14176.98","2018-12-20","2019-01-13 09:02:30",13,4
"employee2368","REGULAR","1","2018-07-16","2",False,"MNL-RMP","MNL-RMP-PLS","14177.37","2018-07-16","2019-01-14 08:05:04",123,4
"employee2372","REGULAR","1","2018-07-16","2",False,"MNL-RMP","MNL-RMP-GEO1","14177.37","2018-07-16","2019-01-14 08:05:19",123,4
"employee2329","REGULAR","1","2018-07-16","2",False,"MNL-RMP","MNL-RMP-GEO1","14177.37","2018-07-16","2019-01-14 08:05:31",123,4
"employee2349","REGULAR","1","2018-07-16","2",False,"MNL-RMP","MNL-RMP","14177.37","2018-07-16","2019-01-14 08:05:50",123,4
"employee2334","REGULAR","1","2018-07-16","2",False,"MNL-RMP","MNL-RMP","14177.37","2018-07-16","2019-01-14 08:06:02",123,4
"employee3268","REGULAR","1","2018-07-16","2",False,"MNL-RMP","MNL-RMP-PLS","14177.37","2018-07-16","2019-01-14 08:06:15",123,4
"employee2330","REGULAR","1","2018-07-16","2",False,"MNL-RMP","MNL-RMP-GEO1","14177.37","2018-07-16","2019-01-14 08:06:26",123,4
"employee2326","REGULAR","1","2018-07-16","2",False,"MNL-RMP","MNL-RMP-PLS","14177.37","2018-07-16","2019-01-14 08:06:40",123,4
"employee2382","REGULAR","1","2018-07-16","2",False,"MNL-RMP","MNL-RMP","14177.37","2018-07-16","2019-01-14 08:06:52",123,4
"employee2369","REGULAR","1","2018-07-16","2",False,"MNL-RMP","MNL-RMP","14177.37","2018-07-16","2019-01-14 08:07:03",123,4
"employee2404","REGULAR","1","2018-07-19","2",False,"MNL-RMP","MNL-RMP-PLS","14177.37","2018-07-19","2019-01-14 08:07:19",183,4
"employee2409","REGULAR","1","2018-07-19","2",False,"MNL-RMP","MNL-RMP-PLS","14177.37","2018-07-19","2019-01-14 08:07:32",183,4
"employee3265","REGULAR","1","2018-07-18","2",False,"MNL-PSD","MNL-PSD","14006.73","2018-07-18","2019-01-14 08:07:57",100,4
"employee2356","REGULAR","1","2018-07-18","2",False,"MNL-PSD","MNL-PSD","14006.73","2018-07-18","2019-01-14 08:08:46",100,4
"employee2405","REGULAR","1","2018-07-18","2",False,"MNL-PSD","MNL-PSD","14006.73","2018-07-18","2019-01-14 08:09:02",100,4
"employee2375","REGULAR","1","2018-07-18","2",False,"MNL-PSD","MNL-PSD","14006.73","2018-07-18","2019-01-14 08:09:12",100,4
"employee2365","REGULAR","1","2018-07-18","2",False,"MNL-PSD","MNL-PSD","14006.73","2018-07-18","2019-01-14 08:09:24",100,4
"employee2359","REGULAR","1","2018-07-18","2",True,"MNL-PSD","MNL-PSD","14006.73","2018-07-18","2019-01-14 08:23:40",100,4
"employee2359","REGULAR","1","2018-07-18","2",False,"MNL-PSD","MNL-PSD","14006.73","2018-07-18","2019-01-14 08:23:51",100,4
"employee2374","REGULAR","1","2018-07-18","2",False,"MNL-PSD","MNL-PSD","14006.73","2018-07-18","2019-01-14 08:24:37",100,4
"employee2402","REGULAR","1","2018-07-18","2",False,"MNL-PSD","MNL-PSD","14006.73","2018-07-18","2019-01-14 08:24:49",100,4
"employee3257","REGULAR","1","2018-07-18","2",False,"MNL-PSD","MNL-PSD","14006.73","2018-07-18","2019-01-14 08:38:49",100,4
"employee2358","REGULAR","1","2018-07-18","2",False,"MNL-PSD","MNL-PSD","14006.73","2018-07-18","2019-01-14 08:39:26",100,4
"employee2393","REGULAR","1","2018-07-18","2",False,"MNL-PSD","MNL-PSD","14006.73","2018-07-18","2019-01-14 08:40:08",100,4
"employee2380","REGULAR","1","2018-07-18","2",False,"MNL-CSD","MNL-CRG","14006.73","2018-07-18","2019-01-14 08:41:31",94,4
"employee2377","REGULAR","1","2018-07-18","2",False,"MNL-CSD","MNL-CRG","14006.73","2018-07-18","2019-01-14 08:41:46",94,4
"employee2412","REGULAR","1","2018-07-18","2",True,"MNL-CSD","MNL-CRG","14006.73","2018-07-18","2019-01-14 08:42:28",94,4
"employee2412","REGULAR","1","2018-07-18","2",False,"MNL-CSD","MNL-CRG","14006.73","2018-07-18","2019-01-14 08:43:00",94,4
"employee2414","REGULAR","1","2018-07-18","2",False,"MNL-CSD","MNL-CRG","14006.73","2018-07-18","2019-01-14 08:43:48",94,4
"employee2363","REGULAR","1","2018-07-18","2",False,"MNL-CSD","MNL-CRG","14006.73","2018-07-18","2019-01-14 08:44:01",94,4
"employee2366","REGULAR","1","2018-07-18","2",False,"MNL-CSD","MNL-CRG","14006.73","2018-07-18","2019-01-14 08:44:50",94,4
"employee2360","REGULAR","1","2018-07-18","2",False,"MNL-CSD","MNL-CRG","14006.73","2018-07-18","2019-01-14 08:45:04",94,4
"employee2381","REGULAR","1","2018-07-18","2",True,"MNL-CSD","MNL-CRG","14006.73","2018-07-18","2019-01-14 08:46:55",94,4
"employee2381","REGULAR","1","2018-07-18","2",False,"MNL-CSD","MNL-CRG","14006.73","2018-07-18","2019-01-14 08:47:25",94,4
"employee3256","REGULAR","1","2018-07-18","2",False,"MNL-CSD","MNL-CRG","14006.73","2018-07-18","2019-01-14 08:47:36",94,4
"employee2401","REGULAR","1","2018-07-18","2",True,"MNL-CSD","MNL-CRG","14006.73","2018-07-18","2019-01-14 08:48:19",94,4
"employee2401","REGULAR","1","2018-07-18","2",False,"MNL-CSD","MNL-CRG","14006.73","2018-07-18","2019-01-14 08:50:07",94,4
"employee2385","REGULAR","1","2018-07-18","2",False,"MNL-CSD","MNL-CRG","14006.73","2018-07-18","2019-01-14 08:50:56",94,4
"employee3254","REGULAR","1","2018-07-18","2",False,"MNL-CBS","MNL-CBS","14006.73","2018-07-18","2019-01-14 08:55:31",83,4
"employee2370","REGULAR","1","2018-07-18","2",False,"MNL-CBS","MNL-CBS","14006.73","2018-07-18","2019-01-14 08:56:21",83,4
"employee2361","REGULAR","1","2018-07-18","2",False,"MNL-CBS","MNL-CBS","14006.73","2018-07-18","2019-01-14 08:56:41",83,4
"employee3253","REGULAR","1","2018-07-18","2",False,"MNL-CBS","MNL-CBS","14006.73","2018-07-18","2019-01-14 08:57:29",83,4
"employee3264","REGULAR","1","2018-07-18","2",False,"MNL-CBS","MNL-CBS","14006.73","2018-07-18","2019-01-14 08:57:44",83,4
"employee2408","REGULAR","1","2018-07-18","2",False,"MNL-CBS","MNL-CBS","14006.73","2018-07-18","2019-01-14 08:58:23",83,4
"employee2413","REGULAR","1","2018-07-18","2",False,"MNL-CBS","MNL-CBS","14006.73","2018-07-18","2019-01-14 08:58:33",83,4
"employee2355","REGULAR","1","2018-07-18","2",False,"MNL-CBS","MNL-CBS","14006.73","2018-07-18","2019-01-14 09:00:20",83,4
"employee2378","REGULAR","1","2018-07-18","2",False,"MNL-CBS","MNL-CBS","14006.73","2018-07-18","2019-01-14 09:00:32",83,4
"employee2398","REGULAR","1","2018-07-18","2",False,"MNL-CBS","MNL-CBS","14006.73","2018-07-18","2019-01-14 09:08:33",83,4
"employee2407","REGULAR","1","2018-07-18","2",False,"MNL-CBS","MNL-CBS","14006.73","2018-07-18","2019-01-14 09:10:20",83,4
"employee2395","REGULAR","1","2018-07-18","2",False,"MNL-CBS","MNL-CBS","14006.73","2018-07-18","2019-01-14 09:12:57",83,4
"employee2371","REGULAR","1","2018-07-18","2",False,"MNL-CBS","MNL-CBS","14006.73","2018-07-18","2019-01-14 09:13:34",83,4
"employee2419","REGULAR","1","2018-07-18","2",False,"MNL-CBS","MNL-CBS","14006.73","2018-07-18","2019-01-14 09:13:48",83,4
"employee3275","PROBATIONARY","1","2019-01-16","2",False,"MNL-PSD","MNL-PSD","14006.73","2019-01-16","2019-01-16 10:01:07",100,4
"employee2367","REGULAR","1","2018-07-18","2",False,"MNL-CBS","MNL-CBS","14006.73","2018-07-18","2019-01-14 09:17:03",83,4
"employee2362","REGULAR","1","2018-07-18","2",False,"MNL-CBS","MNL-CBS","14006.73","2018-07-18","2019-01-14 09:17:50",83,4
"employee3263","REGULAR","1","2018-07-18","2",True,"MNL-CBS","MNL-CBS","14006.73","2018-07-18","2019-01-14 09:18:35",83,4
"employee3263","REGULAR","1","2018-07-18","2",False,"MNL-CBS","MNL-CBS","14006.73","2018-07-18","2019-01-14 09:20:01",83,4
"employee2410","REGULAR","1","2018-07-18","2",False,"MNL-CBS","MNL-CBS","14006.73","2018-07-18","2019-01-14 09:20:41",83,4
"employee2399","REGULAR","1","2018-07-18","2",False,"MNL-CBS","MNL-CBS","14006.73","2018-07-18","2019-01-14 09:20:52",83,4
"employee2403","REGULAR","1","2018-07-18","2",False,"MNL-CBS","MNL-CBS","14006.73","2018-07-18","2019-01-14 09:21:41",83,4
"employee2031","REGULAR","6","2011-09-29","2",False,"MNL-CSD","EQUIPMENT","24959.83","2019-01-15","2019-01-15 08:35:32",89,4
"employee3215","REGULAR","1","2018-07-20","2",False,"MNL-GEM","GEM","14199.83","2018-07-20","2019-01-15 08:36:29",118,4
"employee2797","PROBATIONARY","2","2018-10-01","2",False,"MNL-PSD","MNL-PSD","14006.73","2019-01-15","2019-01-15 08:39:08",100,4
"employee2806","PROBATIONARY","2","2018-10-01","2",False,"MNL-PSD","MNL-PSD","14006.73","2019-01-15","2019-01-15 08:40:30",100,4
"employee2749","PROBATIONARY","2","2018-10-01","2",False,"MNL-PSD","MNL-PSD","14006.73","2019-01-15","2019-01-15 08:40:57",100,4
"employee3250","REGULAR","6","2011-10-01","2",False,"MNL-GEM","NMES","27335.83","2018-12-31","2019-01-15 08:43:47",116,4
"employee2476","REGULAR","6","2011-09-30","2",False,"SLPI-GM","OGM","39215.83","2018-12-31","2019-01-15 08:44:20",79,3
"employee2747","PROBATIONARY","2","2018-10-01","2",False,"MNL-PSD","MNL-PSD","14006.73","2018-12-30","2019-01-15 08:45:12",100,4
"employee130","CONTRACTUAL","2","2014-02-19","2",False,"SLPI-SA","MANILA PSD","17047.75","2018-12-23","2019-01-15 08:45:52",228,4
"employee2676","PROBATIONARY","4","2018-09-17","2",False,"MNL-RMP","MNL-RMP","14177.37","2018-12-22","2019-01-15 08:46:25",183,4
"employee1717","REGULAR","2","2017-10-23","2",False,"MNL-PSD","MNL-PSD","14006.73","2018-12-21","2019-01-15 08:47:07",100,4
"employee415","REGULAR","2","2012-12-27","2",False,"SLPI-SS","SUPPORT","17179.75","2018-12-21","2019-01-15 09:02:41",156,4
"employee2821","PROBATIONARY","2","2018-10-01","2",True,"MNL-PSD","MNL-PSD","14006.73","2018-12-20","2019-01-15 09:04:13",100,4
"employee2821","PROBATIONARY","2","2018-10-01","2",False,"MNL-PSD","MNL-PSD","14006.73","2018-12-20","2019-01-15 09:04:16",100,4
"employee2825","PROBATIONARY","2","2018-10-08","2",False,"MNL-RMP","MNL-RMP","14177.37","2018-12-18","2019-01-15 09:04:49",123,4
"employee2637","PROBATIONARY","2","2018-09-06","2",False,"MNL-CSD","MNL-CSD","14006.73","2018-12-18","2019-01-15 09:05:09",94,4
"employee2824","PROBATIONARY","2","2018-10-15","2",True,"MNL-PSD","MNL-PSD","14006.73","2018-12-15","2019-01-11 18:22:24",100,4
"employee2824","PROBATIONARY","2","2018-10-15","2",False,"MNL-PSD","MNL-PSD","14006.73","2018-12-15","2019-01-15 09:05:27",100,4
"employee2152","REGULAR","2","2018-05-16","2",False,"MNL-CSD","MNL-CRG","14006.73","2018-12-26","2019-01-15 09:05:44",94,4
"employee127","REGULAR","6","2012-01-20","2",False,"MNL-PSD","MNL-PSD","33811.75","2018-11-30","2019-01-15 09:06:23",203,10
"employee1680","REGULAR","2","2017-09-16","2",False,"MNL-PSD","MNL-PSD","13093.82","2018-11-29","2019-01-15 09:06:46",100,4
"employee2010","REGULAR","2","2012-07-02","2",False,"MNL-CSD","INTERNATIONAL","14932.87","2018-11-28","2019-01-15 09:07:02",94,4
"employee2711","PROBATIONARY","2","2018-10-01","2",False,"MNL-PSD","MNL-PSD","14006.73","2018-11-23","2019-01-15 09:07:19",100,4
"employee1567","REGULAR","2","2017-04-26","2",False,"MNL-CSD","MNL-CSD","13093.82","2018-11-22","2019-01-15 09:07:37",94,4
"employee2319","PROBATIONARY","7","2018-07-16","2",False,"MNL-RMP","MNL-RMP-GEO1","13525.29","2018-11-19","2019-01-15 09:08:00",123,4
"employee80","REGULAR","2","2016-02-18","2",False,"MNL-CSD","DOMESTIC","14609.26","2018-11-15","2019-01-15 09:08:15",94,4
"employee1457","REGULAR","2","2017-01-16","2",False,"MNL-PSD","MNL-PSD","13093.82","2018-11-12","2019-01-15 09:08:32",100,4
"employee166","REGULAR","2","2011-10-01","2",False,"MNL-PSD","MNL-PSD","20000","2018-11-12","2019-01-15 09:08:45",199,4
"employee2712","PROBATIONARY","2","2018-10-01","2",False,"MNL-PSD","MNL-PSD","13093.82","2018-11-12","2019-01-15 09:08:59",100,4
"employee2111","REGULAR","2","2018-05-16","2",True,"MNL-CSD","MNL-CRG","13093.82","2018-11-11","2019-01-15 09:09:18",94,4
"employee2111","REGULAR","2","2018-05-16","2",False,"MNL-CSD","MNL-CRG","13093.82","2018-11-11","2019-01-15 09:09:24",94,4
"employee1750","REGULAR","2","2017-10-26","2",False,"MNL-SC","MANILA STATION","15000","2018-11-08","2019-01-15 09:09:51",130,4
"employee39","REGULAR","2","2011-10-01","2",True,"MNL-GEM","NMES","28368.55","2018-11-07","2019-01-15 09:10:08",27,10
"employee39","REGULAR","2","2011-10-01","2",False,"MNL-GEM","NMES","28368.55","2018-11-07","2019-01-15 09:10:14",27,10
"employee460","REGULAR","2","2016-08-09","2",False,"MNL-SC","MANILA STATION","13093.82","2018-11-07","2019-01-15 09:10:30",111,4
"employee2529","PROBATIONARY","2","2018-09-01","2",False,"MNL-PSD","MNL-PSD","13093.82","2018-10-31","2019-01-15 09:10:52",100,4
"employee1493","REGULAR","2","2017-03-06","2",False,"MNL-SC","MANILA STATION","15547.75","2018-10-24","2019-01-15 09:11:07",130,4
"employee2748","PROBATIONARY","2","2018-10-01","2",False,"MNL-PSD","MNL-PSD","13093.82","2018-10-24","2019-01-15 09:11:38",100,4
"employee1973","REGULAR","2","2018-04-01","2",False,"UA-PSD","UA-PSD","15000","2018-10-22","2019-01-15 09:12:00",101,4
"employee2784","PROBATIONARY","2","2018-10-01","2",False,"MNL-PSD","MNL-PSD","13093.82","2018-10-09","2019-01-15 09:12:17",100,4
"employee2147","REGULAR","2","2012-05-03","2",False,"MNL-CSD","EQUIPMENT","14595.45","2018-10-16","2019-01-15 09:12:32",89,4
"employee599","REGULAR","2","2016-06-16","2",False,"MNL-CBS","MNL-CBS","13093.82","2018-10-16","2019-01-15 09:14:03",99,4
"employee1796","REGULAR","2","2011-11-09","2",False,"MNL-RMP","MNL-RMP-PLS","21060","2018-10-15","2019-01-15 09:14:19",124,4
"employee852","REGULAR","2","2011-10-06","2",False,"MNL-RMP","MNL-RMP-PLS","17280.23","2018-10-15","2019-01-15 09:14:39",184,4
"employee2600","PROBATIONARY","2","2018-09-05","2",False,"MNL-GEM","T/TUG,B/CONVEYO","13547.75","2018-10-12","2019-01-15 09:14:54",118,4
"employee1563","REGULAR","2","2017-05-05","2",False,"MNL-RMP","MNL-RMP-TWNG","13525.29","2018-10-09","2019-01-15 09:15:09",183,4
"employee2045","REGULAR","5","2013-01-21","2",False,"MNL-CSD","EQUIPMENT","14952.81","2018-10-04","2019-01-15 09:15:30",89,4
