idno,description,balance,refresh_accrual,year_updated,used,procyear
employee56,VACATION LEAVE - REGULAR,135,TRUE,2019,0,2019
employee56,MAGNA CARTA FOR WOMEN,540,TRUE,2018,0,2018
employee56,SICK LEAVE,126,TRUE,2017,0,2017
employee560,SIL,22.5,TRUE,2019,0,2019
employee560,SIL,4.5,TRUE,2018,18,2018
employee560,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee563,VACATION LEAVE - REGULAR,90,TRUE,2019,45,2019
employee563,VACATION LEAVE - REGULAR,0,TRUE,2018,135,2018
employee563,SICK LEAVE,11.25,TRUE,2019,0,2019
employee563,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee563,SICK LEAVE,13.5,TRUE,2018,121.5,2018
employee563,SICK LEAVE,0,TRUE,2017,22.5,2017
employee564,SICK LEAVE,2.25,TRUE,2019,9,2019
employee564,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee564,VACATION LEAVE - REGULAR,126,TRUE,2019,9,2019
employee564,VACATION LEAVE - REGULAR,0,TRUE,2018,135,2018
employee564,SICK LEAVE,27,TRUE,2017,0,2017
employee564,SICK LEAVE,4.5,TRUE,2018,117,2018
employee565,SICK LEAVE,11.25,TRUE,2019,0,2019
employee565,SICK LEAVE,72,TRUE,2018,63,2018
employee565,VACATION LEAVE - REGULAR,135,TRUE,2019,0,2019
employee565,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee565,SICK LEAVE,18,TRUE,2017,0,2017
employee565,VACATION LEAVE - REGULAR,0,TRUE,2018,135,2018
employee565,VACATION LEAVE - REGULAR,9,TRUE,2017,0,2017
employee566,VACATION LEAVE - REGULAR,135,TRUE,2019,0,2019
employee566,SICK LEAVE,22.5,TRUE,2018,112.5,2018
employee566,SICK LEAVE,11.25,TRUE,2019,0,2019
employee566,VACATION LEAVE - REGULAR,0,TRUE,2018,135,2018
employee566,SICK LEAVE,40.5,TRUE,2017,0,2017
employee566,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee567,SICK LEAVE,11.25,TRUE,2019,0,2019
employee567,VACATION LEAVE - REG LESS THAN A YR,0,TRUE,2018,9,2018
employee567,VACATION LEAVE - REGULAR,135,TRUE,2019,0,2019
employee567,SICK LEAVE,27,TRUE,2018,117,2018
employee567,SICK LEAVE,49.5,TRUE,2017,9,2017
employee567,VACATION LEAVE - REG LESS THAN A YR,0,TRUE,2017,45,2017
employee567,VACATION LEAVE - REGULAR,0,TRUE,2018,126,2018
employee568,VACATION LEAVE - REGULAR,135,TRUE,2019,0,2019
employee568,SICK LEAVE,72,TRUE,2018,63,2018
employee568,SICK LEAVE,11.25,TRUE,2019,0,2019
employee568,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee568,VACATION LEAVE - REGULAR,27,TRUE,2017,0,2017
employee568,VACATION LEAVE - REGULAR,0,TRUE,2018,135,2018
employee568,SICK LEAVE,31.5,TRUE,2017,0,2017
employee569,VACATION LEAVE - REGULAR,135,TRUE,2019,0,2019
employee569,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee569,SICK LEAVE,11.25,TRUE,2019,0,2019
employee569,VACATION LEAVE - REGULAR,0,TRUE,2018,135,2018
employee569,SICK LEAVE,63,TRUE,2018,72,2018
employee569,VACATION LEAVE - REGULAR,0,TRUE,2017,45,2017
employee569,SICK LEAVE,108,TRUE,2017,27,2017
employee57,VACATION LEAVE - REGULAR,135,TRUE,2019,0,2019
employee57,VACATION LEAVE - REGULAR,0,TRUE,2018,126,2018
employee57,VACATION LEAVE - REG LESS THAN A YR,0,TRUE,2018,9,2018
employee57,VACATION LEAVE - REG LESS THAN A YR,0,TRUE,2017,36,2017
employee57,MAGNA CARTA FOR WOMEN,540,TRUE,2019,0,2019
employee57,SICK LEAVE,49.5,TRUE,2017,0,2017
employee57,SICK LEAVE,11.25,TRUE,2019,0,2019
employee57,MAGNA CARTA FOR WOMEN,540,TRUE,2018,0,2018
employee57,SICK LEAVE,72,TRUE,2018,63,2018
employee570,VACATION LEAVE - REG LESS THAN A YR,11.25,TRUE,2017,0,2017
employee570,VACATION LEAVE - REGULAR,135,TRUE,2019,0,2019
employee570,SICK LEAVE,11.25,TRUE,2017,0,2017
employee570,VACATION LEAVE - REG LESS THAN A YR,0,TRUE,2018,54,2018
employee570,SICK LEAVE,135,TRUE,2018,0,2018
employee570,SICK LEAVE,11.25,TRUE,2019,0,2019
employee570,VACATION LEAVE - REGULAR,0,TRUE,2018,81,2018
employee571,VACATION LEAVE - REGULAR,126,TRUE,2019,9,2019
employee571,VACATION LEAVE - REG LESS THAN A YR,11.25,TRUE,2017,0,2017
employee571,SICK LEAVE,11.25,TRUE,2019,0,2019
employee571,SICK LEAVE,11.25,TRUE,2017,0,2017
employee571,VACATION LEAVE - REG LESS THAN A YR,0,TRUE,2018,54,2018
employee571,VACATION LEAVE - REGULAR,0,TRUE,2018,81,2018
employee571,SICK LEAVE,90,TRUE,2018,45,2018
employee572,VACATION LEAVE - REGULAR,0,TRUE,2018,144,2018
employee572,SICK LEAVE,11.25,TRUE,2019,0,2019
employee572,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee572,VACATION LEAVE - REGULAR,135,TRUE,2019,0,2019
employee572,SICK LEAVE,36,FALSE,2017,0,2017
employee572,SICK LEAVE,40.5,TRUE,2018,67.5,2018
employee573,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee573,SICK LEAVE,11.25,TRUE,2019,0,2019
employee573,SICK LEAVE,81,TRUE,2018,54,2018
employee573,VACATION LEAVE - REGULAR,135,TRUE,2019,0,2019
employee573,VACATION LEAVE - REGULAR,0,TRUE,2018,135,2018
employee573,SICK LEAVE,85.5,TRUE,2017,9,2017
employee574,VACATION LEAVE - REGULAR,135,TRUE,2019,0,2019
employee574,SICK LEAVE,63,TRUE,2018,72,2018
employee574,SICK LEAVE,2.25,TRUE,2019,9,2019
employee574,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee574,SICK LEAVE,18,TRUE,2017,0,2017
employee574,VACATION LEAVE - REGULAR,0,TRUE,2018,135,2018
employee575,SICK LEAVE,108,TRUE,2018,27,2018
employee575,VACATION LEAVE - REGULAR,108,TRUE,2018,27,2018
employee575,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee575,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee575,SICK LEAVE,11.25,TRUE,2019,0,2019
employee575,SICK LEAVE,135,TRUE,2017,0,2017
employee575,VACATION LEAVE - REGULAR,135,TRUE,2019,0,2019
employee575,VACATION LEAVE - REGULAR,99,TRUE,2017,0,2017
employee576,SICK LEAVE,11.25,TRUE,2019,0,2019
employee576,VACATION LEAVE - REGULAR,0,TRUE,2018,135,2018
employee576,VACATION LEAVE - REGULAR,117,TRUE,2019,18,2019
employee576,SICK LEAVE,108,TRUE,2018,27,2018
employee576,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee576,SICK LEAVE,36,TRUE,2017,0,2017
employee577,VACATION LEAVE - REGULAR,135,TRUE,2019,0,2019
employee577,SICK LEAVE,72,TRUE,2017,18,2017
employee577,SICK LEAVE,11.25,TRUE,2019,0,2019
employee577,SICK LEAVE,36,TRUE,2018,99,2018
employee577,VACATION LEAVE - REGULAR,0,TRUE,2018,135,2018
employee577,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee578,SICK LEAVE,2.25,TRUE,2019,9,2019
employee578,SICK LEAVE,81,TRUE,2017,9,2017
employee578,VACATION LEAVE - REGULAR,135,TRUE,2019,0,2019
employee578,VACATION LEAVE - REGULAR,9,TRUE,2017,27,2017
employee578,SICK LEAVE,4.5,TRUE,2018,130.5,2018
employee578,VACATION LEAVE - REGULAR,0,TRUE,2018,135,2018
employee578,VACATION LEAVE - REG LESS THAN A YR,0,TRUE,2017,36,2017
employee579,SICK LEAVE,11.25,TRUE,2019,0,2019
employee579,VACATION LEAVE - REGULAR,0,TRUE,2018,126,2018
employee579,VACATION LEAVE - REGULAR,135,TRUE,2019,0,2019
employee579,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee579,SICK LEAVE,45,TRUE,2018,99,2018
employee579,VACATION LEAVE - REGULAR,4.5,TRUE,2017,0,2017
employee579,SICK LEAVE,22.5,TRUE,2017,9,2017
employee58,SICK LEAVE,11.25,TRUE,2019,0,2019
employee58,VACATION LEAVE - REGULAR,27,TRUE,2018,117,2018
employee58,MAGNA CARTA FOR WOMEN,540,TRUE,2019,0,2019
employee58,SICK LEAVE,72,TRUE,2018,58.5,2018
employee58,VACATION LEAVE - REGULAR,135,TRUE,2019,0,2019
employee58,MAGNA CARTA FOR WOMEN,540,TRUE,2018,0,2018
employee58,SICK LEAVE,58.5,TRUE,2017,0,2017
employee580,SICK LEAVE,54,TRUE,2018,72,2018
employee580,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee580,VACATION LEAVE - REGULAR,135,TRUE,2019,0,2019
employee580,VACATION LEAVE - REGULAR,0,TRUE,2018,135,2018
employee580,SICK LEAVE,11.25,TRUE,2019,0,2019
employee580,SICK LEAVE,90,TRUE,2017,0,2017
employee582,SICK LEAVE,126,TRUE,2018,9,2018
employee582,VACATION LEAVE - REGULAR,18,TRUE,2017,117,2017
employee582,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee582,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee582,PATERNITY LEAVE,56,TRUE,2018,0,2018
employee582,SICK LEAVE,135,TRUE,2017,0,2017
employee582,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee582,VACATION LEAVE - REGULAR,76.5,TRUE,2018,58.5,2018
employee582,PATERNITY LEAVE,56,TRUE,2019,0,2019
employee582,SICK LEAVE,11.25,TRUE,2019,0,2019
employee582,VACATION LEAVE - REGULAR,126,TRUE,2019,9,2019
employee583,SICK LEAVE,18,TRUE,2018,94.5,2018
employee583,SICK LEAVE,11.25,TRUE,2019,0,2019
employee583,VACATION LEAVE - REGULAR,0,TRUE,2018,135,2018
employee583,VACATION LEAVE - REGULAR,135,TRUE,2019,0,2019
employee583,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee583,SICK LEAVE,4.5,TRUE,2017,9,2017
employee584,SICK LEAVE,11.25,TRUE,2019,0,2019
employee584,SICK LEAVE,135,TRUE,2018,0,2018
employee584,VACATION LEAVE - REGULAR,135,TRUE,2019,0,2019
employee584,VACATION LEAVE - REGULAR,18,TRUE,2018,117,2018
employee584,SICK LEAVE,135,TRUE,2017,0,2017
employee585,VACATION LEAVE - REGULAR,126,TRUE,2019,9,2019
employee585,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee585,SICK LEAVE,0,TRUE,2018,40.5,2018
employee585,VACATION LEAVE - REGULAR,90,TRUE,2017,45,2017
employee585,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee585,VACATION LEAVE - REGULAR,18,TRUE,2018,117,2018
employee585,SICK LEAVE,11.25,TRUE,2019,0,2019
employee585,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee585,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee585,SICK LEAVE,135,TRUE,2017,0,2017
employee585,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee586,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee586,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee586,VACATION LEAVE - REGULAR,117,TRUE,2019,18,2019
employee586,SOLO PARENT LEAVE,63,TRUE,2017,0,2017
employee586,PATERNITY LEAVE - PROBI,63,TRUE,2019,0,2019
employee586,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee586,SICK LEAVE,11.25,TRUE,2019,0,2019
employee586,VACATION LEAVE - REGULAR,0,TRUE,2018,108,2018
employee586,SICK LEAVE,13.5,TRUE,2018,76.5,2018
employee586,PATERNITY LEAVE - PROBI,63,TRUE,2018,0,2018
employee586,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee586,PATERNITY LEAVE,63,TRUE,2017,0,2017
employee586,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee586,SICK LEAVE,27,TRUE,2017,9,2017
employee587,SICK LEAVE,76.5,TRUE,2018,58.5,2018
employee587,VACATION LEAVE - REGULAR,0,TRUE,2018,171,2018
employee587,VACATION LEAVE - REGULAR,135,TRUE,2019,18,2019
employee587,VACATION LEAVE - REGULAR,0,TRUE,2017,30.5,2017
employee587,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee587,SICK LEAVE,63,FALSE,2017,36,2017
employee587,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee587,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee587,SICK LEAVE,11.25,TRUE,2019,0,2019
employee587,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee587,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee588,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee588,VACATION LEAVE - REGULAR,54,TRUE,2017,0,2017
employee588,SICK LEAVE,11.25,TRUE,2019,0,2019
employee588,SICK LEAVE,108,TRUE,2018,0,2018
employee588,VACATION LEAVE - REGULAR,135,TRUE,2019,0,2019
employee588,VACATION LEAVE - REGULAR,63,TRUE,2018,27,2018
employee588,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee588,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee588,SICK LEAVE,126,TRUE,2017,0,2017
employee589,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee589,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee589,SICK LEAVE,11.25,TRUE,2019,0,2019
employee589,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee589,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee589,VACATION LEAVE - REGULAR,0,TRUE,2017,108,2017
employee589,VACATION LEAVE - REGULAR,135,TRUE,2019,0,2019
employee589,PATERNITY LEAVE,63,TRUE,2017,0,2017
employee589,SICK LEAVE,0,TRUE,2018,27,2018
employee589,SICK LEAVE,108,TRUE,2017,18,2017
employee589,VACATION LEAVE - REGULAR,0,TRUE,2018,135,2018
employee589,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee59,VACATION LEAVE - REGULAR,135,TRUE,2019,0,2019
employee59,MAGNA CARTA FOR WOMEN,540,TRUE,2018,0,2018
employee59,MAGNA CARTA FOR WOMEN,540,TRUE,2019,0,2019
employee59,VACATION LEAVE - REGULAR,0,TRUE,2018,135,2018
employee59,SICK LEAVE,11.25,TRUE,2019,0,2019
employee59,SICK LEAVE,85.5,TRUE,2018,49.5,2018
employee59,VACATION LEAVE - REG LESS THAN A YR,22.5,TRUE,2017,0,2017
employee59,SICK LEAVE,49.5,TRUE,2017,0,2017
employee590,VACATION LEAVE - REGULAR,135,TRUE,2019,0,2019
employee590,SICK LEAVE,58.5,TRUE,2018,67.5,2018
employee590,SICK LEAVE,11.25,TRUE,2019,0,2019
employee590,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee590,SICK LEAVE,81,TRUE,2017,0,2017
employee590,VACATION LEAVE - REGULAR,0,TRUE,2018,135,2018
employee591,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee591,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee591,SICK LEAVE,58.5,TRUE,2018,76.5,2018
employee591,SICK LEAVE,81,TRUE,2017,36,2017
employee591,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee591,SOLO PARENT LEAVE,63,TRUE,2017,0,2017
employee591,SICK LEAVE,11.25,TRUE,2019,0,2019
employee591,VACATION LEAVE - REGULAR,45,TRUE,2017,45,2017
employee591,VACATION LEAVE - REGULAR,135,TRUE,2019,0,2019
employee591,VACATION LEAVE - REGULAR,9,TRUE,2018,126,2018
employee591,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee591,PATERNITY LEAVE,63,TRUE,2017,0,2017
employee591,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee592,SICK LEAVE,67.5,TRUE,2018,40.5,2018
employee592,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee592,VACATION LEAVE - REGULAR,90,TRUE,2019,45,2019
employee592,SICK LEAVE,72,TRUE,2017,0,2017
employee592,SICK LEAVE,11.25,TRUE,2019,0,2019
employee592,VACATION LEAVE - REGULAR,99,TRUE,2017,0,2017
employee592,VACATION LEAVE - REGULAR,63,TRUE,2018,72,2018
employee593,SICK LEAVE,72,TRUE,2018,63,2018
employee593,SOLO PARENT LEAVE,63,TRUE,2017,0,2017
employee593,VACATION LEAVE - REGULAR,54,TRUE,2018,72,2018
employee593,VACATION LEAVE - REGULAR,63,TRUE,2017,27,2017
employee593,VACATION LEAVE - REGULAR,135,TRUE,2019,0,2019
employee593,SICK LEAVE,126,TRUE,2017,0,2017
employee593,PATERNITY LEAVE - PROBI,63,FALSE,2018,0,2018
employee593,PATERNITY LEAVE,63,TRUE,2017,0,2017
employee593,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee593,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee593,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee593,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee593,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee593,SICK LEAVE,11.25,TRUE,2019,0,2019
employee594,SICK LEAVE,112.5,TRUE,2017,0,2017
employee594,SICK LEAVE,11.25,TRUE,2019,0,2019
employee594,SOLO PARENT LEAVE,63,TRUE,2017,0,2017
employee594,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee594,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee594,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee594,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee594,SICK LEAVE,135,TRUE,2018,0,2018
employee594,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee594,VACATION LEAVE - REGULAR,135,TRUE,2019,0,2019
employee594,PATERNITY LEAVE,63,TRUE,2017,0,2017
employee594,VACATION LEAVE - REGULAR,135,TRUE,2017,0,2017
employee594,VACATION LEAVE - REGULAR,135,TRUE,2018,0,2018
employee595,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee595,VACATION LEAVE - REGULAR,0,TRUE,2018,135,2018
employee595,SICK LEAVE,11.25,TRUE,2019,0,2019
employee595,VACATION LEAVE - REGULAR,0,TRUE,2017,36,2017
employee595,SICK LEAVE,0,TRUE,2018,63,2018
employee595,SICK LEAVE,36,TRUE,2017,63,2017
employee595,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee595,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee595,VACATION LEAVE - REGULAR,0,TRUE,2019,99,2019
employee595,PATERNITY LEAVE,63,TRUE,2017,0,2017
employee595,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee595,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee596,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee596,PATERNITY LEAVE,63,TRUE,2017,0,2017
employee596,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee596,SOLO PARENT LEAVE,63,TRUE,2017,0,2017
employee596,VACATION LEAVE - REGULAR,126,TRUE,2019,9,2019
employee596,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee596,SICK LEAVE,13.5,TRUE,2018,121.5,2018
employee596,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee596,SICK LEAVE,2.25,TRUE,2019,9,2019
employee596,VACATION LEAVE - REGULAR,0,TRUE,2018,135,2018
employee596,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee596,VACATION LEAVE - REGULAR,54,TRUE,2017,36,2017
employee596,SICK LEAVE,40.5,TRUE,2017,18,2017
employee597,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee597,SOLO PARENT LEAVE,63,TRUE,2017,0,2017
employee597,VACATION LEAVE - REGULAR,9,TRUE,2017,9,2017
employee597,PATERNITY LEAVE - PROBI,63,TRUE,2018,0,2018
employee597,SICK LEAVE,45,TRUE,2018,0,2018
employee597,PATERNITY LEAVE,63,TRUE,2017,0,2017
employee597,SICK LEAVE,72,TRUE,2017,18,2017
employee597,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee598,PATERNITY LEAVE,63,TRUE,2017,0,2017
employee599,VACATION LEAVE - REGULAR,0,TRUE,2017,18,2017
employee599,SICK LEAVE,76.5,FALSE,2018,36,2018
employee599,SICK LEAVE,36,TRUE,2017,0,2017
employee599,VACATION LEAVE - REGULAR,18,FALSE,2018,108,2018
employee6,SICK LEAVE,13.5,TRUE,2018,31.5,2018
employee6,SOLO PARENT LEAVE,63,FALSE,2018,0,2018
employee6,VACATION LEAVE - REGULAR,72,FALSE,2018,63,2018
employee6,SICK LEAVE,22.5,TRUE,2017,0,2017
employee6,VACATION LEAVE - REG LESS THAN A YR,9,TRUE,2017,27,2017
employee60,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee60,SICK LEAVE,11.25,TRUE,2017,0,2017
employee60,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee60,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee60,SICK LEAVE,11.25,TRUE,2019,0,2019
employee60,SOLO PARENT LEAVE,63,TRUE,2017,0,2017
employee60,VACATION LEAVE - REGULAR,126,TRUE,2019,9,2019
employee60,VACATION LEAVE - REGULAR,42.75,TRUE,2017,72,2017
employee60,SICK LEAVE,27,TRUE,2018,108,2018
employee60,VACATION LEAVE - REGULAR,36,TRUE,2018,99,2018
employee60,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee60,PATERNITY LEAVE,63,TRUE,2017,0,2017
employee600,PATERNITY LEAVE - PROBI,63,TRUE,2018,0,2018
employee600,PATERNITY LEAVE,63,TRUE,2017,0,2017
employee600,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee600,SOLO PARENT LEAVE,63,TRUE,2017,0,2017
employee600,SICK LEAVE,36,TRUE,2018,9,2018
employee600,SOLO PARENT LEAVE,63,FALSE,2018,0,2018
employee600,VACATION LEAVE - REGULAR,90,FALSE,2018,45,2018
employee600,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee600,SICK LEAVE,81,TRUE,2017,9,2017
employee601,PATERNITY LEAVE,63,FALSE,2017,0,2017
employee601,SOLO PARENT LEAVE,63,FALSE,2017,0,2017
employee601,VACATION LEAVE - REGULAR,0,FALSE,2017,18,2017
employee601,SICK LEAVE,60.75,FALSE,2017,9,2017
employee601,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee602,SICK LEAVE,108,TRUE,2018,18,2018
employee602,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee602,VACATION LEAVE - REGULAR,135,TRUE,2019,0,2019
employee602,VACATION LEAVE - REGULAR,54,TRUE,2018,81,2018
employee602,SICK LEAVE,11.25,TRUE,2019,0,2019
employee602,SICK LEAVE,99,TRUE,2017,0,2017
employee602,VACATION LEAVE - REGULAR,72,TRUE,2017,18,2017
employee603,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee603,PATERNITY LEAVE,63,TRUE,2017,0,2017
employee603,SICK LEAVE,11.25,TRUE,2019,0,2019
employee603,SOLO PARENT LEAVE,63,TRUE,2017,0,2017
employee603,SICK LEAVE,49.5,TRUE,2018,85.5,2018
employee603,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee603,VACATION LEAVE - REGULAR,135,TRUE,2019,0,2019
employee603,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee603,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee603,PATERNITY LEAVE - PROBI,63,FALSE,2018,0,2018
employee603,VACATION LEAVE - REGULAR,9,TRUE,2018,126,2018
employee603,SICK LEAVE,126,TRUE,2017,0,2017
employee603,VACATION LEAVE - REGULAR,90,TRUE,2017,36,2017
employee603,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee604,VACATION LEAVE - REGULAR,135,TRUE,2019,0,2019
employee604,SICK LEAVE,40.5,TRUE,2018,94.5,2018
employee604,SICK LEAVE,11.25,TRUE,2019,0,2019
employee604,VACATION LEAVE - REGULAR,27,TRUE,2017,0,2017
employee604,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee604,VACATION LEAVE - REGULAR,0,TRUE,2018,135,2018
employee604,SICK LEAVE,18,TRUE,2017,0,2017
employee605,VACATION LEAVE - REGULAR,126,TRUE,2019,9,2019
employee605,VACATION LEAVE - REGULAR,9,TRUE,2018,126,2018
employee605,SICK LEAVE,67.5,TRUE,2018,18,2018
employee605,SICK LEAVE,108,TRUE,2017,0,2017
employee605,SICK LEAVE,11.25,TRUE,2019,0,2019
employee605,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee606,VACATION LEAVE - REGULAR,117,TRUE,2019,18,2019
employee606,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee606,SICK LEAVE,45,TRUE,2018,72,2018
employee606,VACATION LEAVE - REGULAR,9,TRUE,2018,135,2018
employee606,SICK LEAVE,11.25,TRUE,2019,0,2019
employee606,SICK LEAVE,63,TRUE,2017,27,2017
employee606,VACATION LEAVE - REGULAR,0,TRUE,2017,72,2017
employee607,SICK LEAVE,11.25,TRUE,2019,0,2019
employee607,SICK LEAVE,13.5,TRUE,2018,112.5,2018
employee607,VACATION LEAVE - REGULAR,135,TRUE,2019,0,2019
employee607,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee607,VACATION LEAVE - REGULAR,0,TRUE,2018,126,2018
employee607,SICK LEAVE,18,TRUE,2017,0,2017
employee608,VACATION LEAVE - REGULAR,126,TRUE,2019,9,2019
employee608,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee608,SICK LEAVE,11.25,TRUE,2019,0,2019
employee608,SICK LEAVE,126,TRUE,2018,9,2018
employee608,VACATION LEAVE - REGULAR,45,TRUE,2018,81,2018
employee608,SICK LEAVE,126,TRUE,2017,0,2017
employee608,VACATION LEAVE - REGULAR,9,TRUE,2017,9,2017
employee609,VACATION LEAVE - REGULAR,135,TRUE,2019,0,2019
employee609,VACATION LEAVE - REGULAR,0,TRUE,2018,135,2018
employee609,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee609,SOLO PARENT LEAVE,63,TRUE,2017,0,2017
employee609,SICK LEAVE,90,TRUE,2018,45,2018
employee609,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee609,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee609,VACATION LEAVE - REGULAR,18,TRUE,2017,36,2017
employee609,SICK LEAVE,11.25,TRUE,2019,0,2019
employee609,SICK LEAVE,72,TRUE,2017,0,2017
employee609,PATERNITY LEAVE,63,TRUE,2017,0,2017
employee609,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee609,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee61,PATERNITY LEAVE - PROBI,63,TRUE,2019,0,2019
employee61,PATERNITY LEAVE,63,TRUE,2017,0,2017
employee61,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee61,SOLO PARENT LEAVE,63,TRUE,2017,0,2017
employee61,VACATION LEAVE - REGULAR,126,TRUE,2019,9,2019
employee61,VACATION LEAVE - REGULAR,72,TRUE,2017,27,2017
employee61,SICK LEAVE,11.25,TRUE,2019,0,2019
employee61,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee61,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee61,VACATION LEAVE - REGULAR,63,TRUE,2018,72,2018
employee61,SICK LEAVE,135,TRUE,2018,0,2018
employee61,SICK LEAVE,135,TRUE,2017,0,2017
